9,0.2148846,0,0
9,28.39521,100,0
9,36.14827,200,0
9,46.4953,300,0
9,40.11914,400,0
9,68.6748,500,0
9,83.85672,600,0
9,52.31351,700,0
9,7.964882,800,0
9,1.341145,0,0
9,60.47191,100,0
9,67.68254,200,0
9,83.28806,300,0
9,18.336,500,0
9,69.69096,600,0
9,49.52066,700,0
9,38.09659,800,0
9,25.96926,900,0
9,84.66748,1000,0
9,40.97864,1100,0
9,23.84227,1200,0
9,89.46404,1300,0
9,42.4141,1400,0
9,19.3316,1500,0
9,0.2641547,0,0
9,0.8798541,0,0
9,7.882996,100,0
9,16.56634,200,0
9,1.094948,0,0
9,64.97868,100,0
9,81.72998,200,0
9,35.66793,300,0
9,24.98767,400,0
9,5.297159,500,0
9,12.18791,700,0
9,56.53962,900,0
9,0.245433,0,0
9,87.48488,100,0
9,85.85844,500,0
9,42.32663,600,0
9,43.47702,700,0
9,48.0408,800,0
9,77.56482,1000,0
9,34.10811,1100,0
9,89.39252,1200,0
9,38.84379,1300,0
9,74.4295,1400,0
9,51.8053,1500,0
9,66.08973,1600,0
9,61.22858,1700,0
9,41.91656,1800,0
9,8.347137,1900,0
9,5.61853,2000,0
9,80.00037,2200,0
9,45.91092,2300,0
9,49.43428,2400,0
9,8.692017,2500,0
9,64.50697,2600,0
9,69.65369,2800,0
9,67.31189,2900,0
9,46.26143,3000,0
9,25.46065,3100,0
9,66.25755,3200,0
9,82.10442,3300,0
9,35.51078,3500,0
9,87.65623,3600,0
9,45.10699,3700,0
9,55.53643,3800,0
9,45.74062,4000,0
9,55.90134,4100,0
9,0.750824,0,0
9,62.37994,100,0
9,-0.005182094,0,0
9,35.10443,100,0
9,68.66241,200,0
9,62.04321,300,0
9,8.153426,400,0
9,11.20682,500,0
9,0.1051434,0,0
9,0.3344116,0,0
9,1.086065,0,0
9,42.36169,100,0
9,0.345358,0,0
9,0.4548735,0,0
9,82.2618,100,0
9,0.02238745,0,0
9,45.53641,100,0
9,16.62634,200,0
9,6.633148,300,0
9,17.00281,400,0
9,5.265442,500,0
9,0.06219264,0,0
9,15.95117,100,0
9,46.27893,200,0
9,74.44217,400,0
9,69.64868,600,0
9,27.35559,900,0
9,0.151062,1000,0
9,0.04833862,0,0
9,0.01574516,0,0
9,31.83566,100,0
9,41.7356,200,0
9,0.01898193,0,0
9,12.37573,100,0
9,4.306641,200,0
9,4.264557,300,0
9,30.79327,400,0
9,21.31271,500,0
9,9.373871,600,0
9,1.337402,700,0
9,28.2778,1000,0
9,0.04031372,0,0
9,3.055794,100,0
9,18.12723,200,0
9,19.97782,300,0
9,2.475006,400,0
9,9.654828,500,0
9,28.66159,600,0
9,59.20663,700,0
9,57.14056,800,0
9,9.687744,900,0
9,88.92117,1000,0
9,71.24979,1100,0
9,81.42548,1200,0
9,88.03775,1500,0
9,75.63593,1600,0
9,77.70526,1700,0
9,54.04214,1800,0
9,85.62186,1900,0
9,80.35278,2000,0
9,42.94287,2200,0
9,32.51328,2300,0
9,5.691376,2400,0
9,63.40855,2500,0
9,51.60315,2600,0
9,43.54968,2700,0
9,3.803037,2800,0
9,35.27054,2900,0
9,7.913208,3000,0
9,15.48691,3100,0
9,44.68079,3200,0
9,46.71828,3300,0
9,89.44292,3400,0
9,57.83118,3500,0
9,0.02005005,0,0
9,36.57651,100,0
9,30.44269,200,0
9,35.0947,300,0
9,46.87073,400,0
9,39.78009,500,0
9,33.97086,600,0
9,7.889374,700,0
9,54.59772,800,0
9,8.477017,900,0
9,0.8348083,0,0
9,75.17178,100,0
9,1.487449,200,0
9,19.4959,300,0
9,51.68119,400,0
9,34.72466,500,0
9,15.32073,600,0
9,31.47107,700,0
9,85.1496,800,0
9,0.04863163,0,0
9,12.78461,100,0
9,7.544678,200,0
9,23.32361,300,0
9,15.57353,400,0
9,60.84006,500,0
9,47.3826,600,0
9,61.23215,700,0
9,73.08264,800,0
9,37.83554,900,0
9,30.74878,1000,0
9,24.41784,1100,0
9,73.93958,1200,0
9,21.30901,1300,0
9,40.75534,1400,0
9,73.38684,1600,0
9,27.89273,1700,0
9,66.80392,1800,0
9,89.48602,1900,0
9,82.82822,2000,0
9,2.890442,2100,0
9,25.05356,2200,0
9,72.38068,2300,0
9,34.45911,2400,0
9,84.17078,2500,0
9,72.8114,2600,0
9,74.12411,2700,0
9,51.79794,2800,0
9,12.57278,2900,0
9,30.44894,3000,0
9,64.02472,3100,0
9,26.37527,3200,0
9,76.79132,3300,0
9,58.76486,3400,0
9,75.052,3500,0
9,23.27509,3600,0
9,17.55014,3700,0
9,0.6914368,0,0
9,56.32495,100,0
9,48.34378,200,0
9,30.12811,300,0
9,84.97964,400,0
9,77.37213,500,0
9,83.5097,700,0
9,47.12155,800,0
9,31.73648,900,0
9,58.55106,1000,0
9,73.68884,1100,0
9,68.40576,1200,0
9,37.87646,1300,0
9,65.15118,1400,0
9,53.21088,1500,0
9,1.116821,0,0
9,25.16547,100,0
9,78.21158,200,0
9,63.02167,300,0
9,80.91656,400,0
9,52.97511,500,0
9,26.88277,600,0
9,4.740752,700,0
9,11.44586,800,0
9,9.071106,900,0
9,27.90112,1000,0
9,69.42422,1100,0
9,40.11493,1200,0
9,12.87521,1300,0
9,23.97501,1400,0
9,72.31192,1500,0
9,37.23666,1600,0
9,32.42893,1700,0
9,8.542786,1800,0
9,38.89525,1900,0
9,18.89942,2000,0
9,11.69604,2100,0
9,38.61359,2200,0
9,73.69473,2300,0
9,68.82983,2400,0
9,75.22028,2500,0
9,38.50233,2600,0
9,16.1373,2700,0
9,18.5397,2800,0
9,6.536987,2900,0
9,0.7078857,3000,0
9,71.14453,3100,0
9,59.08658,3300,0
9,11.63355,3400,0
9,64.18121,3500,0
9,48.91108,3600,0
9,8.41581,3700,0
9,31.43625,3800,0
9,42.51415,3900,0
9,53.21009,4000,0
9,71.30525,4100,0
9,45.63543,4200,0
9,30.71821,4300,0
9,25.93341,4400,0
9,48.64755,4600,0
9,47.0285,4700,0
9,5.059296,4800,0
9,45.88803,4900,0
9,56.85191,5000,0
9,65.79159,5100,0
9,88.3132,5200,0
9,83.82321,5400,0
9,5.268583,5500,0
9,33.09991,5600,0
9,13.11984,5700,0
9,5.084339,5800,0
9,0.7418518,5900,0
9,2.109846,6000,0
9,78.22424,6100,0
9,88.21326,6200,0
9,25.32916,6300,0
9,71.96283,6400,0
9,69.76266,6500,0
9,82.81396,6600,0
9,84.40134,6700,0
9,27.56775,6800,0
9,0.04208374,6900,0
9,33.83435,7000,0
9,87.87891,7100,0
9,75.12329,7200,0
9,62.20474,7300,0
9,63.24585,7400,0
